GTEX-1117F-0226-SM-5GZZ7	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-1117F-0426-SM-5EGHI	Muscle	Muscle_-_Skeletal
GTEX-1117F-0526-SM-5EGHJ	Blood_Vessel	Artery_-_Tibial
GTEX-1117F-0626-SM-5N9CS	Blood_Vessel	Artery_-_Coronary
GTEX-1117F-0726-SM-5GIEN	Heart	Heart_-_Atrial_Appendage
GTEX-1117F-1326-SM-5EGHH	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-1117F-2226-SM-5N9CH	Ovary	Ovary
GTEX-1117F-2426-SM-5EGGH	Uterus	Uterus
GTEX-1117F-2526-SM-5GZY6	Vagina	Vagina
GTEX-1117F-2826-SM-5GZXL	Breast	Breast_-_Mammary_Tissue
GTEX-1117F-2926-SM-5GZYI	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-1117F-3026-SM-5GZYU	Salivary_Gland	Minor_Salivary_Gland
GTEX-1117F-3226-SM-5N9CT	Brain	Brain_-_Cortex
GTEX-111CU-0126-SM-5GZWZ	Adrenal_Gland	Adrenal_Gland
GTEX-111CU-0226-SM-5GZXC	Thyroid	Thyroid
GTEX-111CU-0326-SM-5GZXO	Lung	Lung
GTEX-111CU-0426-SM-5GZY1	Spleen	Spleen
GTEX-111CU-0526-SM-5EGHK	Pancreas	Pancreas
GTEX-111CU-0626-SM-5EGHL	Esophagus	Esophagus_-_Muscularis
GTEX-111CU-0726-SM-5GZYD	Esophagus	Esophagus_-_Mucosa
GTEX-111CU-0826-SM-5EGIJ	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-111CU-0926-SM-5EGIK	Stomach	Stomach
GTEX-111CU-1026-SM-5EGIL	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-111CU-1126-SM-5EGIM	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-111CU-1226-SM-5EGIN	Colon	Colon_-_Sigmoid
GTEX-111CU-1326-SM-5NQ8L	Small_Intestine	Small_Intestine_-_Terminal_Ileum
GTEX-111CU-1426-SM-5GZYP	Colon	Colon_-_Transverse
GTEX-111CU-1526-SM-5N9FS	Prostate	Prostate
GTEX-111CU-1726-SM-5EGHM	Testis	Testis
GTEX-111CU-1826-SM-5GZYN	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-111CU-1926-SM-5GZYZ	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-111CU-2026-SM-5GZZC	Muscle	Muscle_-_Skeletal
GTEX-111CU-2226-SM-5N9G5	Nerve	Nerve_-_Tibial
GTEX-111FC-0126-SM-5N9DL	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-111FC-0226-SM-5N9B8	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-111FC-0326-SM-5GZZ1	Muscle	Muscle_-_Skeletal
GTEX-111FC-0426-SM-5N9CV	Blood_Vessel	Artery_-_Tibial
GTEX-111FC-0526-SM-5GZZ8	Nerve	Nerve_-_Tibial
GTEX-111FC-0626-SM-5N9CU	Heart	Heart_-_Atrial_Appendage
GTEX-111FC-0826-SM-5GZWO	Heart	Heart_-_Left_Ventricle
GTEX-111FC-1026-SM-5GZX1	Thyroid	Thyroid
GTEX-111FC-1126-SM-5GZWU	Lung	Lung
GTEX-111FC-1326-SM-5N9D9	Spleen	Spleen
GTEX-111FC-1426-SM-5N9C7	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-111FC-1926-SM-5GZYC	Testis	Testis
GTEX-111FC-2026-SM-5GZYO	Prostate	Prostate
GTEX-111FC-2526-SM-5GZXU	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-111FC-2926-SM-5GZY7	Salivary_Gland	Minor_Salivary_Gland
GTEX-111FC-3026-SM-5GZYJ	Pituitary	Pituitary
GTEX-111FC-3126-SM-5GZZ2	Brain	Brain_-_Cortex
GTEX-111FC-3326-SM-5GZYV	Brain	Brain_-_Cerebellum
GTEX-111VG-0008-SM-5Q5BG	Skin	Cells_-_Transformed_fibroblasts
GTEX-111VG-0326-SM-5GZX7	Heart	Heart_-_Atrial_Appendage
GTEX-111VG-0526-SM-5N9BW	Thyroid	Thyroid
GTEX-111VG-0726-SM-5GIDC	Lung	Lung
GTEX-111VG-1626-SM-5EGIO	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-111VG-1926-SM-5GIDO	Testis	Testis
GTEX-111VG-2226-SM-5N9DU	Colon	Colon_-_Transverse
GTEX-111VG-2326-SM-5N9BK	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-111VG-2426-SM-5GZXD	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-111VG-2526-SM-5GZXP	Nerve	Nerve_-_Tibial
GTEX-111VG-2626-SM-5GZY2	Muscle	Muscle_-_Skeletal
GTEX-111YS-0006-SM-5NQBE	Blood	Whole_Blood
GTEX-111YS-0008-SM-5Q5BH	Skin	Cells_-_Transformed_fibroblasts
GTEX-111YS-0126-SM-5987T	Adrenal_Gland	Adrenal_Gland
GTEX-111YS-0326-SM-5GZZ3	Heart	Heart_-_Atrial_Appendage
GTEX-111YS-0426-SM-5987O	Heart	Heart_-_Left_Ventricle
GTEX-111YS-0526-SM-5GZXJ	Blood_Vessel	Artery_-_Aorta
GTEX-111YS-0626-SM-5GZXV	Lung	Lung
GTEX-111YS-0726-SM-5GZY8	Thyroid	Thyroid
GTEX-111YS-0826-SM-5GZYK	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-111YS-0926-SM-5EGGI	Esophagus	Esophagus_-_Mucosa
GTEX-111YS-1026-SM-5GZYE	Esophagus	Esophagus_-_Muscularis
GTEX-111YS-1126-SM-5GZYQ	Stomach	Stomach
GTEX-111YS-1226-SM-5EGGJ	Pancreas	Pancreas
GTEX-111YS-1326-SM-5EGGK	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-111YS-1426-SM-5GID8	Small_Intestine	Small_Intestine_-_Terminal_Ileum
GTEX-111YS-1526-SM-5GZYW	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-111YS-1626-SM-5GZZ9	Colon	Colon_-_Transverse
GTEX-111YS-1726-SM-5GIED	Prostate	Prostate
GTEX-111YS-1826-SM-5GIEP	Colon	Colon_-_Sigmoid
GTEX-111YS-1926-SM-5GICC	Breast	Breast_-_Mammary_Tissue
GTEX-111YS-2026-SM-5EGGL	Testis	Testis
GTEX-111YS-2126-SM-5EGGM	Nerve	Nerve_-_Tibial
GTEX-111YS-2226-SM-5987P	Blood_Vessel	Artery_-_Tibial
GTEX-111YS-2326-SM-5987L	Muscle	Muscle_-_Skeletal
GTEX-111YS-2426-SM-5GZZQ	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-1122O-0003-SM-5Q5DL	Blood	Cells_-_EBV-transformed_lymphocytes
GTEX-1122O-0005-SM-5O99J	Blood	Whole_Blood
GTEX-1122O-0008-SM-5QGR2	Skin	Cells_-_Transformed_fibroblasts
GTEX-1122O-0126-SM-5GICA	Lung	Lung
GTEX-1122O-0226-SM-5N9DA	Thyroid	Thyroid
GTEX-1122O-0326-SM-5H124	Adrenal_Gland	Adrenal_Gland
GTEX-1122O-0426-SM-5H12G	Blood_Vessel	Artery_-_Coronary
GTEX-1122O-0526-SM-5N9DM	Spleen	Spleen
GTEX-1122O-0626-SM-5N9B9	Heart	Heart_-_Atrial_Appendage
GTEX-1122O-0726-SM-5GIEV	Pancreas	Pancreas
GTEX-1122O-0826-SM-5GICV	Heart	Heart_-_Left_Ventricle
GTEX-1122O-0926-SM-5N9C9	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-1122O-1126-SM-5NQ8X	Blood_Vessel	Artery_-_Aorta
GTEX-1122O-1226-SM-5H113	Breast	Breast_-_Mammary_Tissue
GTEX-1122O-1326-SM-5H11F	Small_Intestine	Small_Intestine_-_Terminal_Ileum
GTEX-1122O-1426-SM-5H11R	Colon	Colon_-_Sigmoid
GTEX-1122O-1526-SM-5N9CL	Colon	Colon_-_Transverse
GTEX-1122O-1626-SM-5N9CX	Esophagus	Esophagus_-_Muscularis
GTEX-1122O-1726-SM-5GICM	Esophagus	Esophagus_-_Mucosa
GTEX-1122O-1826-SM-5EGIP	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-1122O-1926-SM-5EGIQ	Stomach	Stomach
GTEX-1122O-2026-SM-5NQ91	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-1122O-2126-SM-5EGIR	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-1122O-2426-SM-5GIDN	Muscle	Muscle_-_Skeletal
GTEX-1128S-0005-SM-5P9HI	Blood	Whole_Blood
GTEX-1128S-0008-SM-5Q5DP	Skin	Cells_-_Transformed_fibroblasts
GTEX-1128S-0126-SM-5H12S	Thyroid	Thyroid
GTEX-1128S-0326-SM-5GZZF	Blood_Vessel	Artery_-_Aorta
GTEX-1128S-0726-SM-5N9D6	Lung	Lung
GTEX-1128S-0826-SM-5GZZI	Pancreas	Pancreas
GTEX-1128S-0926-SM-5GZZU	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-1128S-1626-SM-5H12O	Colon	Colon_-_Transverse
GTEX-1128S-2126-SM-5H12U	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-1128S-2326-SM-5GZZY	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-1128S-2426-SM-5H11B	Muscle	Muscle_-_Skeletal
GTEX-1128S-2526-SM-5H11N	Blood_Vessel	Artery_-_Tibial
GTEX-1128S-2626-SM-5H11Z	Pituitary	Pituitary
GTEX-1128S-2726-SM-5H12C	Brain	Brain_-_Cortex
GTEX-1128S-2826-SM-5N9DI	Brain	Brain_-_Cerebellum
GTEX-113IC-0006-SM-5NQ9C	Blood	Whole_Blood
GTEX-113IC-0008-SM-5QGRF	Skin	Cells_-_Transformed_fibroblasts
GTEX-113IC-0126-SM-5HL6T	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-113IC-0226-SM-5HL5C	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-113IC-0426-SM-5HL5O	Blood_Vessel	Artery_-_Tibial
GTEX-113IC-0526-SM-5HL76	Nerve	Nerve_-_Tibial
GTEX-113JC-0006-SM-5O997	Blood	Whole_Blood
GTEX-113JC-0008-SM-5QGR6	Skin	Cells_-_Transformed_fibroblasts
GTEX-113JC-0126-SM-5EGJW	Thyroid	Thyroid
GTEX-113JC-0726-SM-5GZZR	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-113JC-0926-SM-5H114	Esophagus	Esophagus_-_Muscularis
GTEX-113JC-1026-SM-5H117	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-113JC-1926-SM-5N9GE	Vagina	Vagina
GTEX-113JC-2226-SM-5EGJG	Uterus	Uterus
GTEX-113JC-2326-SM-5EQ4E	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-113JC-2726-SM-5EGIS	Muscle	Muscle_-_Skeletal
GTEX-113JC-2826-SM-5EGIT	Pituitary	Pituitary
GTEX-117XS-0005-SM-5PNU6	Blood	Whole_Blood
GTEX-117XS-0008-SM-5Q5DQ	Skin	Cells_-_Transformed_fibroblasts
GTEX-117XS-0426-SM-5GZZN	Blood_Vessel	Artery_-_Aorta
GTEX-117XS-0526-SM-5987Q	Thyroid	Thyroid
GTEX-117XS-0726-SM-5H131	Heart	Heart_-_Atrial_Appendage
GTEX-117XS-1926-SM-5GICO	Breast	Breast_-_Mammary_Tissue
GTEX-117XS-2026-SM-5GID1	Testis	Testis
GTEX-117XS-2226-SM-5GIE1	Colon	Colon_-_Sigmoid
GTEX-117XS-2526-SM-5H11G	Muscle	Muscle_-_Skeletal
GTEX-117XS-2726-SM-5N9BL	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-117XS-2926-SM-5N9BX	Pituitary	Pituitary
GTEX-117XS-3026-SM-5N9CA	Brain	Brain_-_Cortex
GTEX-117XS-3126-SM-5GIDP	Brain	Brain_-_Cerebellum
GTEX-117YW-0005-SM-5NQ8Z	Blood	Whole_Blood
GTEX-117YW-0008-SM-5QGRD	Skin	Cells_-_Transformed_fibroblasts
GTEX-117YW-0126-SM-5EGGN	Thyroid	Thyroid
GTEX-117YW-0226-SM-5N9CM	Blood_Vessel	Artery_-_Aorta
GTEX-117YW-0326-SM-5N9CY	Heart	Heart_-_Left_Ventricle
GTEX-117YW-0426-SM-5GZZZ	Heart	Heart_-_Atrial_Appendage
GTEX-117YW-0526-SM-5H11C	Lung	Lung
GTEX-117YW-0826-SM-5H11O	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-117YW-1426-SM-5EGGO	Prostate	Prostate
GTEX-117YW-1526-SM-5EGGP	Testis	Testis
GTEX-117YW-1826-SM-5PNY5	Colon	Colon_-_Transverse
GTEX-117YW-1926-SM-5H121	Esophagus	Esophagus_-_Mucosa
GTEX-117YW-2026-SM-5N9BH	Esophagus	Esophagus_-_Muscularis
GTEX-117YW-2226-SM-5N9DB	Stomach	Stomach
GTEX-117YW-2426-SM-5Q5AE	Muscle	Muscle_-_Skeletal
GTEX-117YW-2626-SM-5GZZH	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-117YW-2726-SM-5GZZT	Blood_Vessel	Artery_-_Tibial
GTEX-117YW-2826-SM-5H116	Pituitary	Pituitary
GTEX-117YW-2926-SM-5GIEQ	Brain	Brain_-_Cortex
GTEX-117YX-0126-SM-5EGH5	Adrenal_Gland	Adrenal_Gland
GTEX-117YX-0226-SM-5EGH6	Pancreas	Pancreas
GTEX-117YX-0326-SM-5GICL	Small_Intestine	Small_Intestine_-_Terminal_Ileum
GTEX-117YX-0526-SM-5EGJH	Colon	Colon_-_Sigmoid
GTEX-117YX-0626-SM-5EGJI	Heart	Heart_-_Atrial_Appendage
GTEX-117YX-0726-SM-5GIET	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-117YX-0826-SM-5H11J	Colon	Colon_-_Transverse
GTEX-117YX-1026-SM-5H11V	Stomach	Stomach
GTEX-117YX-1126-SM-5H128	Heart	Heart_-_Left_Ventricle
GTEX-117YX-1226-SM-5H11S	Thyroid	Thyroid
GTEX-117YX-1326-SM-5H125	Lung	Lung
GTEX-117YX-1426-SM-5H12H	Breast	Breast_-_Mammary_Tissue
GTEX-117YX-1526-SM-5H12T	Prostate	Prostate
GTEX-117YX-1626-SM-5GZZG	Esophagus	Esophagus_-_Mucosa
GTEX-117YX-1726-SM-5GZZS	Blood_Vessel	Artery_-_Coronary
GTEX-117YX-1826-SM-5H12K	Esophagus	Esophagus_-_Muscularis
GTEX-117YX-1926-SM-5GIEC	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-117YX-2026-SM-5GIEF	Testis	Testis
GTEX-117YX-2126-SM-5GIEL	Spleen	Spleen
GTEX-117YX-2226-SM-5EGJJ	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-117YX-2326-SM-5H12W	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-117YX-2426-SM-5GZZJ	Nerve	Nerve_-_Tibial
GTEX-117YX-2526-SM-5EQ4Q	Muscle	Muscle_-_Skeletal
GTEX-117YX-2626-SM-5EQ53	Blood_Vessel	Artery_-_Tibial
GTEX-1192W-0005-SM-5NQBQ	Blood	Whole_Blood
GTEX-1192W-0008-SM-5QGRE	Skin	Cells_-_Transformed_fibroblasts
GTEX-1192W-0126-SM-5EGGS	Thyroid	Thyroid
GTEX-1192W-0226-SM-5EGGT	Heart	Heart_-_Atrial_Appendage
GTEX-1192W-0826-SM-5EGHE	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-1192W-2326-SM-5N9BS	Testis	Testis
GTEX-1192W-2626-SM-5Q5AF	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-1192W-3026-SM-5GZZV	Pituitary	Pituitary
GTEX-1192X-0005-SM-5NQC3	Blood	Whole_Blood
GTEX-1192X-0008-SM-5Q5B7	Skin	Cells_-_Transformed_fibroblasts
GTEX-1192X-0226-SM-5H12D	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-1192X-0326-SM-5H11U	Nerve	Nerve_-_Tibial
GTEX-1192X-0426-SM-5GIEE	Muscle	Muscle_-_Skeletal
GTEX-1192X-0726-SM-5987R	Heart	Heart_-_Atrial_Appendage
GTEX-1192X-1026-SM-5H12P	Liver	Liver
GTEX-1192X-1126-SM-5EGGU	Thyroid	Thyroid
GTEX-1192X-1526-SM-5H11I	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-1192X-1826-SM-5GIE2	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-1192X-2326-SM-5987X	Breast	Breast_-_Mammary_Tissue
GTEX-1192X-2526-SM-59868	Small_Intestine	Small_Intestine_-_Terminal_Ileum
GTEX-1192X-2726-SM-5N9DN	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-1192X-2926-SM-5N9BA	Salivary_Gland	Minor_Salivary_Gland
GTEX-1192X-3026-SM-5N9BM	Pituitary	Pituitary
GTEX-1192X-3126-SM-5N9BY	Brain	Brain_-_Cortex
GTEX-1192X-3226-SM-5987D	Brain	Brain_-_Cerebellum
GTEX-11DXW-0006-SM-5NQ7Y	Blood	Whole_Blood
GTEX-11DXW-0008-SM-5Q59V	Skin	Cells_-_Transformed_fibroblasts
GTEX-11DXW-0226-SM-5H122	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-11DXW-0326-SM-5H11W	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-11DXW-0426-SM-5H12E	Nerve	Nerve_-_Tibial
GTEX-11DXW-0526-SM-5H127	Blood_Vessel	Artery_-_Tibial
GTEX-11DXW-0626-SM-5N9ER	Breast	Breast_-_Mammary_Tissue
GTEX-11DXW-0726-SM-5H12J	Muscle	Muscle_-_Skeletal
GTEX-11DXW-0826-SM-5H118	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-11DXW-1026-SM-5H11K	Brain	Brain_-_Cerebellum
GTEX-11DXW-1126-SM-5H12Q	Brain	Brain_-_Cortex
GTEX-11DXW-1226-SM-5H133	Pituitary	Pituitary
GTEX-11DXX-0005-SM-5NQ8B	Blood	Whole_Blood
GTEX-11DXX-0008-SM-5Q5B8	Skin	Cells_-_Transformed_fibroblasts
GTEX-11DXX-0126-SM-5EGH7	Adrenal_Gland	Adrenal_Gland
GTEX-11DXX-0226-SM-5P9HL	Thyroid	Thyroid
GTEX-11DXX-0326-SM-5PNWC	Heart	Heart_-_Left_Ventricle
GTEX-11DXX-0426-SM-5EQ5F	Blood_Vessel	Artery_-_Aorta
GTEX-11DXX-0526-SM-5PNVR	Heart	Heart_-_Atrial_Appendage
GTEX-11DXX-0626-SM-5Q5AG	Lung	Lung
GTEX-11DXX-0726-SM-5H12X	Spleen	Spleen
GTEX-11DXX-0826-SM-5GZZP	Blood_Vessel	Artery_-_Coronary
GTEX-11DXX-0926-SM-5H112	Pancreas	Pancreas
GTEX-11DXX-1026-SM-5H11E	Esophagus	Esophagus_-_Muscularis
GTEX-11DXX-1126-SM-5GZZK	Esophagus	Esophagus_-_Mucosa
GTEX-11DXX-1226-SM-5GICD	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-11DXX-1326-SM-5GIDZ	Stomach	Stomach
GTEX-11DXX-1426-SM-5GIDU	Ovary	Ovary
GTEX-11DXX-1526-SM-5H115	Uterus	Uterus
GTEX-11DXX-1626-SM-5H11H	Small_Intestine	Small_Intestine_-_Terminal_Ileum
GTEX-11DXX-1726-SM-5H11T	Vagina	Vagina
GTEX-11DXX-1826-SM-5H126	Colon	Colon_-_Transverse
GTEX-11DXX-1926-SM-5EGJK	Colon	Colon_-_Sigmoid
GTEX-11DXX-2026-SM-5EGJL	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-11DXX-2126-SM-5PNYR	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-11DXX-2326-SM-5Q5A2	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-11DXX-2426-SM-5GZZW	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-11DXX-2526-SM-5H119	Nerve	Nerve_-_Tibial
GTEX-11DXX-2626-SM-5Q5A3	Blood_Vessel	Artery_-_Tibial
GTEX-11DXX-2726-SM-5PNXO	Muscle	Muscle_-_Skeletal
GTEX-11DXY-0006-SM-5NQ8N	Blood	Whole_Blood
GTEX-11DXY-0008-SM-5QGR4	Skin	Cells_-_Transformed_fibroblasts
GTEX-11DXY-0126-SM-5H11Q	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-11DXY-0226-SM-5H123	Testis	Testis
GTEX-11DXY-0326-SM-5H12F	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-11DXY-0426-SM-5H12R	Thyroid	Thyroid
GTEX-11DXY-0526-SM-5EGGQ	Liver	Liver
GTEX-11DXY-0826-SM-5EGGR	Heart	Heart_-_Left_Ventricle
GTEX-11DXY-1026-SM-5987V	Heart	Heart_-_Atrial_Appendage
GTEX-11DXY-1126-SM-5987W	Blood_Vessel	Artery_-_Coronary
GTEX-11DXY-1326-SM-5987Z	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-11DXY-1426-SM-5N9CN	Esophagus	Esophagus_-_Mucosa
GTEX-11DXY-1526-SM-5H129	Esophagus	Esophagus_-_Muscularis
GTEX-11DXY-1626-SM-5H12L	Adrenal_Gland	Adrenal_Gland
GTEX-11DXY-2026-SM-5N9CZ	Colon	Colon_-_Sigmoid
GTEX-11DXY-2326-SM-5GICW	Breast	Breast_-_Mammary_Tissue
GTEX-11DXY-2626-SM-5GIE7	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-11DXY-2726-SM-5GID2	Muscle	Muscle_-_Skeletal
GTEX-11DXY-3026-SM-5N9CB	Pituitary	Pituitary
GTEX-11DXY-3126-SM-5N9BT	Brain	Brain_-_Cerebellum
GTEX-11DXY-3226-SM-5GIDE	Brain	Brain_-_Cortex
GTEX-11DXZ-0006-SM-5LZZH	Blood	Whole_Blood
GTEX-11DXZ-0126-SM-5EGGY	Liver	Liver
GTEX-11DXZ-0226-SM-5EGGZ	Adrenal_Gland	Adrenal_Gland
GTEX-11DXZ-0326-SM-5EGH1	Heart	Heart_-_Atrial_Appendage
GTEX-11DXZ-0426-SM-5987Y	Blood_Vessel	Artery_-_Aorta
GTEX-11DXZ-0526-SM-5GU7J	Blood_Vessel	Artery_-_Coronary
GTEX-11DXZ-0626-SM-5GU77	Heart	Heart_-_Left_Ventricle
GTEX-11DXZ-0726-SM-5N9C4	Lung	Lung
GTEX-11DXZ-0926-SM-5N9CG	Thyroid	Thyroid
GTEX-11DXZ-1026-SM-5N9D5	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-11DXZ-1226-SM-5H11L	Esophagus	Esophagus_-_Mucosa
GTEX-11DXZ-1326-SM-5H11X	Small_Intestine	Small_Intestine_-_Terminal_Ileum
GTEX-11DXZ-1426-SM-5H12A	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-11DXZ-1626-SM-5GIDI	Colon	Colon_-_Sigmoid
GTEX-11DXZ-1726-SM-5H12M	Colon	Colon_-_Transverse
GTEX-11DXZ-1826-SM-5H12Y	Prostate	Prostate
GTEX-11DXZ-1926-SM-5GZZL	Breast	Breast_-_Mammary_Tissue
GTEX-11DXZ-2026-SM-5987S	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-11DXZ-2126-SM-59881	Testis	Testis
GTEX-11DXZ-2226-SM-5EGH2	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-11DXZ-2326-SM-5EGGV	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-11DXZ-2426-SM-5N9DT	Muscle	Muscle_-_Skeletal
GTEX-11DXZ-2526-SM-5N9BG	Nerve	Nerve_-_Tibial
GTEX-11DXZ-2626-SM-59882	Blood_Vessel	Artery_-_Tibial
GTEX-11DYG-0006-SM-5NQB2	Blood	Whole_Blood
GTEX-11DYG-0008-SM-5QGR5	Skin	Cells_-_Transformed_fibroblasts
GTEX-11DYG-0126-SM-59883	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-11DYG-0426-SM-5987J	Nerve	Nerve_-_Tibial
GTEX-11DYG-0826-SM-5N9GH	Thyroid	Thyroid
GTEX-11DYG-0926-SM-5EGGW	Blood_Vessel	Artery_-_Coronary
GTEX-11DYG-1026-SM-5A5JQ	Heart	Heart_-_Atrial_Appendage
GTEX-11DYG-1226-SM-5N9DC	Blood_Vessel	Artery_-_Aorta
GTEX-11DYG-1326-SM-5N9DO	Esophagus	Esophagus_-_Mucosa
GTEX-11DYG-1426-SM-5A5JR	Esophagus	Esophagus_-_Muscularis
GTEX-11DYG-1526-SM-5A5JS	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-11DYG-1926-SM-5H12I	Esophagus	Esophagus_-_Gastroesophageal_Junction
GTEX-11DYG-2026-SM-5EGGX	Adipose_Tissue	Adipose_-_Visceral_(Omentum)
GTEX-11DYG-2526-SM-5N9BB	Prostate	Prostate
GTEX-11DYG-2926-SM-5H132	Brain	Brain_-_Cerebellum
GTEX-11DYG-3126-SM-5A5L6	Pituitary	Pituitary
GTEX-11DZ1-0008-SM-5QGR3	Skin	Cells_-_Transformed_fibroblasts
GTEX-11DZ1-0126-SM-5985Q	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-11DZ1-0226-SM-5A5KF	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-11DZ1-0326-SM-5N9BN	Breast	Breast_-_Mammary_Tissue
GTEX-11DZ1-0426-SM-5H11A	Lung	Lung
GTEX-11DZ1-0926-SM-5EQ5R	Muscle	Muscle_-_Skeletal
GTEX-11DZ1-2026-SM-5A5KG	Esophagus	Esophagus_-_Mucosa
GTEX-11DZ1-2426-SM-5GZZX	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-11DZ1-2726-SM-5A5KH	Thyroid	Thyroid
GTEX-11DZ1-2926-SM-5A5KI	Brain	Brain_-_Cerebellum
GTEX-11EI6-0005-SM-5N9GN	Blood	Whole_Blood
GTEX-11EI6-0008-SM-5QGR7	Skin	Cells_-_Transformed_fibroblasts
GTEX-11EI6-0126-SM-5985R	Skin	Skin_-_Sun_Exposed_(Lower_leg)
GTEX-11EI6-0226-SM-5EQ64	Adipose_Tissue	Adipose_-_Subcutaneous
GTEX-11EI6-0326-SM-5EQ6G	Muscle	Muscle_-_Skeletal
GTEX-11EI6-0426-SM-5EQ43	Nerve	Nerve_-_Tibial
GTEX-11EI6-0526-SM-5985S	Blood_Vessel	Artery_-_Tibial
GTEX-11EI6-0626-SM-5985T	Breast	Breast_-_Mammary_Tissue
GTEX-11EI6-0726-SM-59866	Thyroid	Thyroid
GTEX-11EI6-0826-SM-5985V	Lung	Lung
GTEX-11EI6-1526-SM-5P9GL	Esophagus	Esophagus_-_Mucosa
GTEX-11EI6-2226-SM-5EGJM	Testis	Testis
GTEX-11EI6-2426-SM-5PNVS	Stomach	Stomach
GTEX-11EI6-2626-SM-5PNVT	Colon	Colon_-_Sigmoid
GTEX-11EI6-2826-SM-5H11D	Skin	Skin_-_Not_Sun_Exposed_(Suprapubic)
GTEX-11EI6-2926-SM-5985U	Brain	Brain_-_Cerebellum
GTEX-11EI6-3026-SM-5GZZO	Brain	Brain_-_Cortex
GTEX-11EI6-3126-SM-5H111	Pituitary	Pituitary
